customer_id,signup_at,region,risk_band,credit_limit_usd,status,tax_id,dob,email,is_confirmed_fraud
2639,2026-02-19,EU,C,1500,active,999-11-2516,1952-11-21,wren5117205@post.example,0
2640,2025-04-12,NA,A,5300,active,985-54-1506,1999-05-27,cedar7395547@inbox.example,0
2641,2025-08-30,EU,B,2450,active,954-28-0995,1996-03-23,lumen724293@test.example,0
2642,2025-09-02,NA,B,3150,active,916-37-2249,1984-12-28,wren8440779@test.example,0
2643,2025-08-21,EU,A,3800,active,962-51-2896,1982-11-17,wren673732@inbox.example,0
2644,2025-04-19,EU,B,2900,active,901-61-7336,1980-04-27,wren2797086@inbox.example,0
2645,2025-11-25,NA,B,2800,active,909-46-1828,2000-12-17,lumen4785651@post.example,0
2646,2025-05-21,LATAM,D,1350,defaulted,925-72-0975,1981-12-24,quill8381940@test.example,0
2647,2026-04-12,NA,B,2550,active,922-30-2790,1975-06-27,coral3899497@inbox.example,0
2648,2026-02-04,APAC,B,2150,active,992-99-4698,1955-09-11,quill3784297@test.example,0
2649,2026-01-15,APAC,C,1950,active,980-29-2262,1955-11-27,lumen4051670@post.example,0
2650,2025-05-27,APAC,C,1800,active,985-10-6910,1977-09-02,pulse1315320@mail.example,0
2651,2025-12-19,NA,C,1600,active,963-14-6117,1982-09-07,quill3862520@inbox.example,0
2652,2025-07-21,APAC,A,2950,active,945-93-4200,1962-04-08,ember948675@post.example,0
2653,2025-11-18,LATAM,C,2350,active,945-76-2507,1960-04-15,urban7020856@test.example,0
2654,2026-05-19,LATAM,B,2100,active,939-65-9089,1977-04-29,wren9801924@post.example,0
2655,2025-04-16,EU,A,5350,active,965-52-0464,1952-09-09,wren9301538@mail.example,0
2656,2025-10-27,LATAM,B,2250,active,972-26-0443,1992-08-18,vault6930603@inbox.example,0
2657,2025-07-16,NA,B,4150,active,912-68-3214,1996-10-12,atlas9420452@mail.example,0
2658,2025-08-01,NA,A,4100,active,989-36-4402,1984-11-05,urban1034731@inbox.example,0
2659,2025-04-01,NA,B,2650,active,970-83-3784,1984-02-16,ember308367@inbox.example,0
2660,2025-03-12,NA,C,2300,defaulted,963-20-6464,1994-11-06,wren5093697@inbox.example,0
2661,2025-04-18,APAC,C,1750,active,905-59-1606,1963-04-09,wren1629937@test.example,0
2662,2026-02-18,NA,B,3650,active,960-69-1439,1985-04-29,atlas1077340@test.example,0
2663,2025-01-23,APAC,B,3500,active,915-84-8455,1991-10-04,urban3534078@inbox.example,0
2664,2026-05-30,LATAM,B,3700,active,941-51-9420,1992-11-17,drift1116102@mail.example,0
2665,2026-01-21,APAC,D,1200,active,922-69-1147,1960-05-09,lumen4719626@inbox.example,0
2666,2025-08-27,APAC,A,3500,active,950-28-7014,2004-12-13,cedar7631353@test.example,0
2667,2025-10-10,APAC,A,5350,active,985-53-6840,1969-01-15,urban6477734@inbox.example,0
2668,2025-09-05,NA,B,2200,active,989-76-8395,1979-12-05,peak1675694@test.example,0
2669,2026-05-07,NA,B,2550,active,980-21-3877,1959-12-30,cedar7302160@mail.example,0
2670,2025-01-30,EU,C,1750,defaulted,915-89-9505,1952-08-21,ember6686048@post.example,0
2671,2026-03-23,EU,B,2300,active,914-83-5895,1971-03-25,atlas9643204@inbox.example,0
2672,2025-12-26,EU,A,4000,active,905-49-1843,2007-12-28,lumen6151638@test.example,0
2673,2026-02-21,LATAM,A,4700,active,980-99-7822,2000-03-25,cedar4498103@post.example,0
2674,2025-05-15,LATAM,B,2650,active,933-25-1891,1959-11-16,atlas3846939@post.example,0
2675,2025-10-11,EU,A,3400,active,967-64-3694,1953-08-03,coral6053677@inbox.example,0
2676,2025-06-01,NA,D,1600,defaulted,946-90-3733,1996-03-31,atlas3025298@post.example,0
2677,2025-11-12,EU,E,800,active,989-43-5049,1972-08-12,peak8947667@mail.example,0
2678,2026-04-08,APAC,B,4100,active,995-15-7146,1959-03-05,urban7070039@post.example,0
2679,2025-06-02,NA,D,1000,active,934-93-6783,1971-05-10,flint4846287@inbox.example,0
2680,2025-10-19,EU,B,2650,active,997-26-9693,2000-10-06,drift8209456@mail.example,0
2681,2025-05-14,LATAM,A,5200,active,955-98-2339,1967-03-31,vault2473369@post.example,0
2682,2025-06-17,EU,D,1450,active,915-86-5485,1959-03-23,flint4389321@post.example,0
2683,2026-01-13,EU,B,3750,active,930-33-8401,1968-12-10,pulse8738917@test.example,0
2684,2025-12-01,APAC,A,3750,active,998-85-6891,1990-02-28,quill510380@inbox.example,0
2685,2026-03-02,NA,B,3750,active,905-63-5913,1975-02-10,pulse3381679@inbox.example,0
2686,2025-05-11,NA,A,5050,active,926-16-5507,2006-09-25,coral3382412@inbox.example,0
2687,2025-06-03,EU,C,1850,defaulted,919-53-6453,2001-07-28,coral2195504@test.example,0
2688,2026-04-17,EU,B,2250,active,939-05-4249,1987-11-07,quill9832878@inbox.example,0
2689,2025-07-07,NA,D,1100,defaulted,927-08-3352,1963-02-23,cedar8824365@inbox.example,0
2690,2026-01-13,NA,C,1900,active,995-07-5897,2005-11-04,urban3540136@inbox.example,0
2691,2025-08-08,APAC,A,4650,active,970-60-6639,1966-08-11,nova5497011@test.example,0
2692,2025-02-23,NA,C,1400,active,900-61-7136,1989-01-27,urban1628882@test.example,0
2693,2025-08-30,LATAM,B,2150,active,993-21-9649,1983-07-22,cedar9723656@post.example,0
2694,2025-05-15,NA,C,2450,active,992-94-9068,2000-02-02,lumen6910353@test.example,0
2695,2025-08-02,EU,B,3050,defaulted,911-93-3745,1993-12-24,coral9240236@inbox.example,0
2696,2026-05-10,EU,D,1150,active,987-91-7145,1969-12-28,nova2003641@mail.example,0
2697,2025-08-23,NA,A,4400,active,933-59-9424,1985-06-17,pulse7670296@post.example,0
2698,2025-04-28,NA,C,1500,active,988-31-1253,2005-11-27,nova8008695@inbox.example,0
2699,2025-03-13,LATAM,A,5450,active,918-14-2238,1951-11-06,atlas1555743@mail.example,0
2700,2025-04-21,EU,B,2250,active,993-88-0521,1977-09-30,urban2639958@test.example,0
2701,2025-04-29,NA,B,2350,active,957-68-0698,1956-05-19,coral7253238@mail.example,0
2702,2025-11-22,EU,B,3600,active,996-68-0167,1968-02-29,flint6902744@test.example,0
2703,2026-02-12,APAC,A,3650,active,936-17-7753,1991-04-12,urban5176466@mail.example,0
2704,2026-03-22,APAC,D,1100,active,961-88-5802,1976-11-11,vault7889873@inbox.example,0
2705,2025-05-07,NA,A,3200,active,908-25-7006,1965-06-19,nova2871238@post.example,0
2706,2025-12-25,LATAM,A,2850,defaulted,989-48-0522,1990-04-15,quill2202888@post.example,0
2707,2026-05-09,EU,C,2300,active,940-34-6738,1980-01-02,drift5535086@test.example,0
2708,2025-05-04,LATAM,C,2650,active,958-99-9703,1952-10-14,wren4797630@post.example,0
2709,2025-05-18,EU,C,2150,active,960-21-5054,1996-07-31,flint883420@inbox.example,0
2710,2025-08-20,NA,D,1650,active,983-97-7076,1967-09-25,wren9816015@mail.example,0
2711,2025-03-25,EU,A,3550,active,939-17-1243,1986-09-24,urban1755540@mail.example,0
2712,2025-06-18,NA,B,3100,active,933-96-1671,1990-04-06,atlas1223774@mail.example,0
2713,2025-07-20,NA,C,2100,defaulted,965-74-3020,2003-05-23,coral9214465@post.example,0
2714,2025-01-29,NA,B,3450,active,918-57-1728,1958-09-08,cedar2893067@post.example,0
2715,2025-05-19,NA,B,3350,defaulted,923-36-7528,2000-09-22,peak3997544@inbox.example,0
2716,2025-10-16,EU,E,800,active,910-11-2561,1952-10-09,atlas4052057@post.example,0
2717,2025-03-30,EU,D,850,active,964-53-6500,1960-01-09,nova3375702@mail.example,0
2718,2025-12-02,EU,C,2700,active,954-09-9957,2003-03-04,pulse5904617@test.example,0
2719,2026-05-20,NA,B,2750,active,904-27-0375,1979-09-20,pulse3677260@mail.example,0
2720,2025-08-11,APAC,B,3650,active,947-08-2980,2003-05-09,lumen9110667@mail.example,0
2721,2025-11-07,APAC,D,950,active,905-52-6035,1977-11-27,urban1410973@inbox.example,0
2722,2025-01-11,EU,C,2750,active,966-19-1389,1957-10-08,ember3142403@post.example,0
2723,2025-09-26,EU,D,1500,active,926-85-7774,1959-12-13,flint1612136@post.example,0
2724,2025-07-15,EU,A,3300,active,969-48-9429,1974-11-20,cedar4440980@post.example,0
2725,2025-02-16,APAC,D,1000,active,905-98-5330,1988-07-29,vault5124972@mail.example,0
2726,2025-09-01,NA,C,2050,active,976-38-0626,1988-01-03,ember3029801@test.example,0
2727,2025-11-27,NA,A,5250,active,985-63-0742,1951-11-21,quill9797795@mail.example,0
2728,2026-03-14,NA,A,3700,active,944-48-9673,1960-05-12,pulse401697@post.example,0
2729,2025-02-03,EU,D,1100,active,957-53-5072,1991-11-24,ember1516175@mail.example,0
2730,2026-01-30,EU,D,1150,active,977-61-7629,1974-08-01,flint6966993@mail.example,0
2731,2026-05-02,NA,A,4750,active,975-38-8339,1968-05-17,atlas9213205@test.example,0
2732,2025-03-30,NA,B,2750,active,993-85-5059,1988-04-30,coral3131096@mail.example,0
2733,2026-03-23,EU,A,3700,active,940-95-9725,1978-05-29,nova7513933@inbox.example,0
2734,2026-05-24,NA,C,1800,active,927-11-8916,1959-04-27,ember8010656@test.example,0
2735,2025-03-08,NA,B,4000,active,951-06-6476,1956-05-08,cedar6089169@inbox.example,0
2736,2026-01-13,NA,A,4150,active,970-15-4075,1955-12-20,quill3249106@test.example,0
2737,2025-05-01,LATAM,C,1700,active,945-64-7716,1990-02-15,drift6690055@mail.example,0
2738,2025-11-28,LATAM,A,3650,active,952-24-4863,1968-06-21,lumen6209798@test.example,0
2739,2025-10-18,EU,D,1250,active,984-97-5297,1993-06-16,peak6903410@mail.example,0
2740,2025-03-15,NA,A,4100,active,934-28-6708,1995-06-25,drift2708028@post.example,0
2741,2026-05-18,NA,C,2500,active,981-84-6407,2002-02-06,peak7736035@post.example,0
2742,2025-08-23,NA,C,2500,active,996-14-1303,1983-07-07,flint4448458@mail.example,0
2743,2026-03-22,LATAM,C,2600,active,927-73-9600,1968-12-11,lumen5056086@mail.example,0
2744,2025-02-01,APAC,B,3550,defaulted,913-50-5274,1995-07-04,coral131186@test.example,0
2745,2025-08-08,NA,E,900,defaulted,979-77-8354,1982-01-25,cedar7864728@inbox.example,0
2746,2025-11-13,APAC,D,1000,active,958-58-4240,2006-09-28,flint7656682@mail.example,0
2747,2025-04-21,EU,A,2900,active,913-49-2670,1975-08-29,urban2540366@post.example,0
2748,2025-07-25,NA,C,1750,active,980-09-4453,1977-04-13,pulse5214515@test.example,0
2749,2025-04-12,EU,D,1200,active,959-81-0123,1974-04-26,nova742127@test.example,0
2750,2025-01-17,NA,D,1100,defaulted,980-17-6093,1965-05-17,quill2218612@inbox.example,0
2751,2026-02-25,NA,C,2650,active,992-50-2280,2003-02-20,ember3415871@test.example,0
2752,2025-08-11,NA,C,2300,active,989-70-0174,1995-01-20,atlas571782@post.example,0
2753,2025-08-14,NA,C,2550,active,965-87-0018,1979-06-08,ember7221868@inbox.example,0
2754,2026-04-14,NA,D,1050,active,943-93-2329,1992-10-14,cedar1289884@post.example,0
2755,2026-05-26,APAC,C,2300,active,947-87-7921,1966-02-14,cedar2460844@test.example,0
2756,2026-03-04,NA,C,2000,active,911-42-7470,1969-08-02,vault9857613@post.example,0
2757,2025-10-25,EU,B,3650,active,990-29-0009,2003-11-02,nova784392@mail.example,0
2758,2025-06-11,NA,C,1700,active,982-21-0873,1970-07-19,flint9968435@mail.example,0
2759,2025-08-29,NA,B,2450,active,925-29-1110,1973-04-10,lumen2124225@test.example,0
2760,2025-06-09,EU,C,2600,active,986-21-8287,1990-05-07,cedar4802184@mail.example,0
2761,2025-09-05,EU,B,3550,active,969-63-8621,1968-07-25,cedar2851448@inbox.example,0
2762,2025-07-12,NA,C,2750,active,915-53-4664,1968-07-23,atlas4831691@test.example,0
2763,2025-03-24,NA,E,650,active,965-87-8294,1959-05-11,vault6381396@inbox.example,0
2764,2025-04-16,EU,C,2550,active,970-58-1447,1968-01-27,quill267275@mail.example,0
2765,2025-03-02,LATAM,B,3350,defaulted,948-29-2196,2005-07-12,drift4107660@post.example,0
2766,2025-07-04,LATAM,C,2000,active,922-58-3320,1980-11-16,ember6537729@inbox.example,0
2767,2025-08-22,APAC,D,1050,active,956-04-4652,1975-12-02,urban4939163@post.example,0
2768,2025-08-26,NA,B,2400,defaulted,967-53-9300,1997-10-01,peak1202205@post.example,0
2769,2025-01-02,EU,D,1250,active,932-43-1824,1985-06-07,nova1565016@test.example,0
2770,2025-05-04,NA,B,3550,active,905-05-4985,1963-03-14,cedar7449985@post.example,0
2771,2026-04-01,EU,A,4050,active,948-41-8796,2001-03-22,ember3605956@mail.example,0
2772,2026-05-25,EU,E,600,defaulted,909-00-4680,1982-11-02,wren8142422@inbox.example,0
2773,2025-01-02,EU,D,1350,defaulted,920-24-4100,1980-03-08,cedar7791908@inbox.example,0
2774,2025-06-08,EU,B,2350,active,955-94-8011,1953-04-04,ember4427137@mail.example,0
2775,2026-02-03,NA,C,2550,active,950-30-1972,1963-11-12,atlas9110234@mail.example,0
2776,2026-04-08,LATAM,C,1700,active,905-06-9694,1974-03-30,nova5383646@test.example,0
2777,2026-03-24,NA,D,1350,defaulted,998-51-2875,1953-06-30,coral6222264@test.example,0
2778,2025-10-18,NA,B,3950,active,970-64-7788,1996-09-22,cedar3206720@post.example,0
2779,2025-11-10,NA,C,1750,active,951-05-8620,1981-07-07,peak9456462@mail.example,0
2780,2025-02-12,EU,B,3800,active,997-68-8051,1997-11-09,vault5316355@mail.example,0
2781,2025-08-11,APAC,C,2400,active,952-36-9697,2003-07-13,wren937728@inbox.example,0
2782,2025-06-07,EU,B,2300,active,955-49-3763,1984-08-24,cedar7417466@test.example,0
2783,2025-04-19,EU,C,2650,active,978-39-4125,1993-06-09,wren4686819@mail.example,0
2784,2025-01-22,EU,A,4800,active,912-20-0337,1969-12-05,pulse9885107@mail.example,0
2785,2025-07-25,NA,C,1850,active,982-99-6058,1990-06-13,vault4383251@test.example,0
2786,2025-02-11,NA,B,4150,active,993-10-5014,1976-05-06,quill4804422@test.example,0
2787,2026-03-04,NA,E,500,active,921-32-8630,2008-04-16,coral7545717@mail.example,0
2788,2025-06-10,NA,E,500,defaulted,933-67-0661,1965-01-13,peak2424490@mail.example,0
2789,2025-10-22,NA,B,3400,active,985-23-6594,1999-03-19,pulse2057932@mail.example,0
2790,2025-10-16,NA,B,4150,defaulted,971-83-1449,1966-08-07,wren8019331@inbox.example,0
2791,2025-02-07,NA,B,3700,active,965-29-9797,1980-02-01,coral221240@inbox.example,0
2792,2025-01-10,APAC,E,950,defaulted,919-07-0293,1976-10-14,flint4979037@test.example,0
2793,2025-04-29,NA,B,2400,active,909-36-8794,1995-12-10,peak2176937@inbox.example,0
2794,2025-04-21,EU,B,3600,defaulted,952-95-2609,1996-11-20,ember8546927@post.example,0
2795,2025-05-29,EU,C,1600,active,950-92-8765,2001-11-10,atlas9079102@test.example,0
2796,2026-03-06,EU,C,2000,active,927-29-1892,1980-10-17,lumen8006832@post.example,0
2797,2025-04-08,NA,E,650,active,915-29-3754,2005-09-10,wren5498063@inbox.example,0
2798,2026-05-23,NA,A,4300,active,930-10-7215,1997-02-06,peak5607730@inbox.example,0
2799,2025-12-20,EU,D,850,active,968-88-2704,1969-09-11,urban6792569@post.example,0
2800,2025-11-07,NA,B,4000,active,939-24-0912,1982-07-21,pulse186468@post.example,0
2801,2026-01-12,EU,C,2550,active,952-72-5622,1987-11-20,drift5435709@mail.example,0
2802,2025-07-12,NA,D,950,active,920-17-8961,1999-02-06,lumen2346424@mail.example,0
2803,2025-08-03,NA,A,4850,active,948-04-9728,1957-03-03,coral6411382@test.example,0
2804,2026-03-08,LATAM,C,1750,active,954-33-1296,1998-12-26,coral6443848@post.example,0
2805,2025-04-15,NA,E,800,defaulted,973-65-2528,1967-08-27,cedar4949899@mail.example,0
2806,2026-05-03,NA,A,4650,active,945-65-2715,1993-11-05,cedar9876108@post.example,0
2807,2025-11-30,NA,C,2300,active,958-08-7468,1989-07-15,ember8414942@post.example,0
2808,2025-08-29,EU,B,3750,active,987-17-8548,2008-01-27,atlas2268148@post.example,0
2809,2026-05-13,NA,D,1450,active,902-64-8254,1991-08-20,peak8986267@inbox.example,0
2810,2025-07-14,APAC,E,800,defaulted,977-20-6744,1991-02-25,urban2466156@test.example,0
2811,2026-01-08,APAC,C,2300,active,944-47-2287,1958-11-23,cedar5642353@test.example,0
2812,2025-07-14,NA,B,3550,active,905-39-0345,1972-09-05,wren246508@inbox.example,0
2813,2026-03-18,NA,D,1350,active,922-15-9239,2001-08-13,flint3605565@mail.example,0
2814,2025-03-20,NA,A,3600,active,941-43-2400,1983-09-07,coral306600@test.example,0
2815,2025-04-03,NA,A,5500,active,933-22-1419,1997-06-07,flint9729275@test.example,0
2816,2026-02-05,EU,D,1350,defaulted,945-62-4036,1968-03-10,coral5093319@mail.example,0
2817,2025-04-25,EU,C,1400,active,945-38-1348,1955-09-11,ember5359526@mail.example,0
2818,2025-11-11,NA,C,1650,active,927-91-6298,1964-11-18,peak6832073@inbox.example,0
2819,2025-07-03,EU,C,1850,active,901-83-9660,1952-12-19,pulse2417816@test.example,0
2820,2025-03-25,EU,B,3500,defaulted,946-76-5873,2004-09-06,ember5264275@post.example,0
2821,2026-04-05,APAC,A,4800,active,922-26-8112,1987-12-23,cedar6677105@mail.example,0
2822,2025-12-31,NA,A,4900,active,907-20-1064,1978-04-11,cedar1230246@test.example,0
2823,2026-01-05,NA,E,450,active,978-18-8717,1999-08-10,drift3396852@mail.example,0
2824,2026-05-18,APAC,E,650,active,986-86-4043,1999-02-04,urban372680@test.example,0
2825,2026-05-27,APAC,D,1200,active,933-97-8289,1966-03-03,atlas6572124@test.example,0
2826,2026-03-22,NA,E,800,active,912-79-7472,1980-03-05,drift4000591@test.example,0
2827,2025-12-05,NA,C,2300,active,938-66-3602,1963-04-30,pulse8264190@mail.example,0
2828,2025-04-20,APAC,D,1300,defaulted,981-39-3435,1969-10-19,wren8300253@mail.example,0
2829,2025-03-10,LATAM,C,2450,defaulted,985-61-8890,2007-11-12,cedar6148029@post.example,0
2830,2025-06-16,NA,B,3350,active,922-59-5031,1992-01-31,cedar7817843@test.example,0
2831,2025-08-31,NA,A,3450,active,945-29-7337,1959-11-07,flint9025715@post.example,0
2832,2025-05-06,NA,B,3150,active,984-35-2820,1956-01-22,quill688388@test.example,0
2833,2025-09-15,NA,B,2400,active,923-05-7114,1992-05-08,peak8083428@mail.example,0
2834,2026-04-16,EU,D,1200,active,904-37-8413,1993-08-13,urban308410@post.example,0
2835,2026-03-24,APAC,A,5300,active,965-67-7106,1968-05-01,coral4957313@test.example,0
2836,2025-03-23,NA,B,3950,active,942-34-6179,1985-08-30,lumen2791864@inbox.example,0
2837,2026-03-06,APAC,C,2500,active,910-96-0736,1981-03-24,nova6117248@post.example,0
2838,2026-04-01,APAC,C,1800,active,960-97-9363,1990-06-03,coral1240817@inbox.example,0
2839,2026-04-30,NA,E,950,active,994-66-2827,1973-11-13,lumen2506357@inbox.example,0
2840,2025-03-11,APAC,C,2150,active,983-42-4833,2003-06-19,quill2515439@mail.example,0
2841,2025-03-13,LATAM,C,1400,active,945-58-1467,1970-05-17,urban1813814@inbox.example,0
2842,2025-08-27,NA,C,2150,defaulted,917-06-6320,1952-08-06,quill8920976@test.example,0
2843,2025-06-06,NA,B,2350,active,971-52-5622,1965-07-15,wren2086336@inbox.example,0
2844,2025-06-10,EU,D,1600,defaulted,912-46-0591,2005-01-22,ember8830212@post.example,0
2845,2025-01-08,EU,E,750,defaulted,942-70-5139,2002-10-10,urban6565161@inbox.example,0
2846,2025-03-14,APAC,B,2300,active,965-14-8313,1958-12-04,coral6504454@mail.example,0
2847,2026-01-03,NA,B,2150,active,964-57-8684,1984-03-20,flint1890446@mail.example,0
2848,2025-05-21,NA,B,2800,active,905-32-1922,1996-04-27,coral330514@inbox.example,0
2849,2026-01-14,NA,E,550,active,920-47-5927,1996-02-14,pulse6418413@mail.example,0
2850,2025-11-26,NA,B,4000,active,973-40-6839,1994-11-23,atlas1184025@inbox.example,0
2851,2025-01-10,APAC,B,2200,active,920-76-0311,2008-04-14,drift9348523@post.example,0
2852,2025-05-08,APAC,B,2850,active,975-41-5976,1970-12-28,urban6913743@inbox.example,0
2853,2025-03-11,APAC,A,3800,defaulted,937-60-7979,1957-07-11,pulse839749@post.example,0
2854,2026-04-01,APAC,D,1050,active,916-84-0877,2000-06-07,peak8240178@mail.example,0
2855,2026-01-30,APAC,A,3150,active,968-93-5288,1972-11-24,ember2116871@mail.example,0
2856,2025-05-05,APAC,B,3150,active,906-79-3997,1956-05-07,quill5183791@mail.example,0
2857,2025-06-26,EU,C,1600,active,992-79-5302,1985-02-02,vault9013013@mail.example,0
2858,2025-02-01,EU,C,2250,active,977-11-1061,1959-11-06,quill6385042@inbox.example,0
2859,2025-02-06,NA,A,5350,active,913-70-6596,1994-08-27,ember2791088@test.example,0
2860,2025-05-24,NA,B,3300,active,987-22-7465,1956-02-25,quill2991839@mail.example,0
2861,2026-03-25,APAC,B,4050,active,901-84-3497,1980-10-20,coral9795622@mail.example,0
2862,2025-11-25,LATAM,A,5300,active,908-33-8299,1958-07-22,atlas4874390@post.example,0
2863,2025-04-30,NA,B,4000,active,939-40-5162,1981-07-05,flint5116851@test.example,0
2864,2025-12-18,NA,B,2100,active,916-32-9495,2006-06-07,ember4085734@mail.example,0
2865,2026-05-22,NA,D,1500,active,948-88-7934,1985-09-15,cedar4412493@post.example,0
2866,2025-04-01,LATAM,A,4400,active,982-14-9845,2005-01-23,peak4323767@mail.example,0
2867,2025-12-02,LATAM,D,1000,active,911-89-9083,1987-06-22,lumen1461826@inbox.example,0
2868,2025-04-05,EU,B,4100,defaulted,939-69-4132,1979-08-19,lumen8903163@test.example,0
2869,2025-07-28,NA,B,2750,active,934-60-1941,1983-04-25,flint5955369@mail.example,0
2870,2026-01-04,EU,D,1100,active,928-17-5934,1967-11-12,ember7373405@inbox.example,0
